install_id,created_at,updated_at,app_version,build_number,release_channel,first_run_at,last_seen_at,timestamp,app_launched_count,days_since_install,days_since_last_seen,internet_status,windows_version,os_architecture,dotnet_runtime_version,ram_bucket,cpu_core_bucket,screen_resolution_bucket,country_setting,currency_setting,startup_time_bucket_ms,feature_flags,last_update_prompt_at,last_update_installed_at,crash_count,type,run_id
b1dee3cd-f084-4e27-942a-fa3829fe06d8,2026-05-03T03:11:30.748444+00:00,2026-05-03T10:00:14.125461+00:00,1.4.1,1200,production,2026-05-03T02:42:24.390834+00:00,2026-05-03T10:00:12.35774+00:00,2026-05-03T10:00:12.35774+00:00,3,0,2026-05-03T10:00:12.3577405Z,True,Microsoft Windows 10.0.26100,X64,.NET 10.0.7,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,5869cf10-35bd-43ab-9ca9-871e069baecc
e72fd18b-fdbb-4772-8bfa-edfb13fcdf67,2026-04-19T09:58:52.524187+00:00,2026-04-19T10:01:24.001602+00:00,1.3.2,1200,production,2026-04-19T09:58:51.110156+00:00,2026-04-19T10:01:24.642801+00:00,2026-04-19T10:01:24.640631+00:00,2,0,0,True,Microsoft Windows 10.0.26200,X64,.NET 8.0.26,4-8GB,5-8 Cores,1920x1080,MK,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
595616f9-7b3f-4c1a-9ce6-1e72ec04bc25,2026-04-19T14:34:47.775863+00:00,2026-04-19T14:34:48.828964+00:00,1.3.2,1200,production,2026-04-19T14:35:12.744574+00:00,2026-04-19T14:35:15.124286+00:00,2026-04-19T14:35:15.123313+00:00,1,0,0,True,Microsoft Windows 10.0.26200,X64,.NET 8.0.24,4-8GB,5-8 Cores,1920x1080,BG,BGN,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
521f21c6-0a6a-448f-b423-85b08569baf3,2026-04-21T22:16:21.093362+00:00,2026-04-21T22:16:22.299052+00:00,1.3.2,1200,production,2026-04-21T22:16:18.367092+00:00,2026-04-21T22:16:21.245292+00:00,2026-04-21T22:16:21.243498+00:00,1,0,0,True,Microsoft Windows 10.0.26200,X64,.NET 8.0.26,8-16GB,5-8 Cores,1920x1080,ZA,ZAR,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
1da14a02-df07-458d-8f18-2572964c2ca0,2026-04-20T01:39:27.602635+00:00,2026-04-20T01:40:47.26837+00:00,1.3.2,1200,production,2026-04-20T01:39:22.159378+00:00,2026-04-20T01:40:46.708235+00:00,2026-04-20T01:40:46.707214+00:00,2,0,0,True,Microsoft Windows 10.0.26200,X64,.NET 8.0.19,8-16GB,9-16 Cores,1920x1080,PH,PHP,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
5e5723ea-aca4-495c-b46c-29fb7f77be4d,2026-04-20T04:12:49.660303+00:00,2026-04-20T04:12:50.662256+00:00,1.3.2,1200,production,2026-04-20T04:12:46.667448+00:00,2026-04-20T04:12:49.2297+00:00,2026-04-20T04:12:49.228286+00:00,1,0,0,True,Microsoft Windows 10.0.19045,X64,.NET 8.0.14,4-8GB,3-4 Cores,1440x900,PK,PKR,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
94bb426a-3d1e-4b69-bf61-517608eea479,2026-05-03T09:56:16.407806+00:00,2026-05-03T10:32:22.528785+00:00,1.4.0,1200,production,2026-05-03T09:56:15.4637+00:00,2026-05-03T10:32:21.601762+00:00,2026-05-03T10:32:21.601762+00:00,7,0,2026-05-03T10:32:21.6017623Z,True,Microsoft Windows 10.0.26200,X64,.NET 10.0.7,8-16GB,9-16 Cores,1920x1080,BE,EUR,1000-2000,"['new_checkout', 'tax_inclusive']",,,5,app_launch,c77da1f3-118e-4c78-a3b1-fb4f7f8b29d4
19b105d2-968a-41af-b7c2-d160dcce7d42,2026-04-28T05:19:45.897288+00:00,2026-04-28T05:37:57.558953+00:00,1.4.0,1200,production,2026-04-28T05:28:12.838956+00:00,2026-04-28T05:46:25.268236+00:00,2026-04-28T05:46:25.268236+00:00,5,0,2026-04-28T05:46:25.2682360Z,True,Microsoft Windows 10.0.26200,X64,.NET 10.0.7,4-8GB,5-8 Cores,1920x1080,US,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,c79bd62f-0c61-4b2f-92e7-12c291f49050
c4b970d9-1121-4056-bda7-b85c2e6453fd,2026-04-20T04:15:25.218199+00:00,2026-04-20T04:16:42.415665+00:00,1.3.2,1200,production,2026-04-18T14:57:23.641179+00:00,2026-04-20T04:16:42.971391+00:00,2026-04-20T04:16:42.970237+00:00,2,2,0,True,Microsoft Windows 10.0.26200,X64,.NET 8.0.26,8-16GB,5-8 Cores,1920x1080,PK,PKR,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
f6f42705-1953-4bec-a294-e4a8668a1868,2026-04-21T12:24:54.352767+00:00,2026-05-02T14:24:10.068192+00:00,1.4.0,1200,production,2026-04-11T17:19:07.876014+00:00,2026-05-02T14:24:07.260418+00:00,2026-05-02T14:24:07.260418+00:00,13,21,2026-05-02T14:24:07.2604177Z,True,Microsoft Windows 10.0.19045,X64,.NET 10.0.7,4-8GB,1-2 Cores,1920x1080,NG,NGN,1000-2000,"['new_checkout', 'tax_inclusive']",,,1,app_launch,e4872c3f-8f25-4f2a-8dc7-7ab76867ad70
3f5881d3-a87f-4ec9-ba3f-138ddb696541,2026-04-19T03:14:38.449418+00:00,2026-04-20T05:59:32.299707+00:00,1.3.2,1200,production,2026-04-19T03:14:38.103878+00:00,2026-04-20T05:59:32.625+00:00,2026-04-20T05:59:32.623697+00:00,2,1,0,True,Microsoft Windows 10.0.26100,X64,.NET 8.0.26,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
4ff47356-71be-49d9-b452-df94f33d1195,2026-05-03T10:33:47.09526+00:00,2026-05-03T10:48:38.185071+00:00,1.4.0,1200,production,2026-05-03T10:33:46.117296+00:00,2026-05-03T10:48:37.129714+00:00,2026-05-03T10:48:37.129714+00:00,2,0,2026-05-03T10:48:37.1297142Z,True,Microsoft Windows 10.0.26200,X64,.NET 10.0.7,8-16GB,9-16 Cores,1920x1080,BE,EUR,1000-2000,"['new_checkout', 'tax_inclusive']",,,1,app_launch,a0598b5e-20b7-42e8-9fca-2bf58d1f1443
13b4ecc1-6c22-484a-80b8-d36f7f78e910,2026-04-20T05:59:54.826044+00:00,2026-04-20T05:59:55.878882+00:00,1.3.2,1200,production,2026-04-20T05:59:54.780573+00:00,2026-04-20T05:59:56.20774+00:00,2026-04-20T05:59:56.206008+00:00,1,0,0,True,Microsoft Windows 10.0.26100,X64,.NET 8.0.26,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
2e0cbf04-24a5-4055-9071-c63a4b938d79,2026-05-02T14:31:21.699737+00:00,2026-05-02T14:31:21.699737+00:00,1.4.0,1200,production,2026-05-02T14:31:18.452744+00:00,2026-05-02T14:31:18.504989+00:00,2026-05-02T14:31:18.504989+00:00,1,0,2026-05-02T14:31:18.5049892Z,True,Microsoft Windows 10.0.19045,X64,.NET 10.0.7,4-8GB,1-2 Cores,1920x1080,NG,NGN,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,628e75aa-cb45-48f2-950a-e789ec3e236c
fdefefe4-9ec0-4d23-90de-6100d2fc937c,2026-04-20T06:00:12.643672+00:00,2026-04-25T11:22:16.894277+00:00,1.3.3,1200,production,2026-04-20T06:00:12.604674+00:00,2026-04-25T11:22:14.267002+00:00,2026-04-25T11:22:14.267002+00:00,125,5,2026-04-25T11:22:14.2670021Z,True,Microsoft Windows 10.0.26100,X64,.NET 9.0.15,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,8,app_launch,bd24d53b-f798-40c0-9835-e16ce78d7da7
e3596e49-01f3-40e2-ae97-667b835e2e22,2026-04-24T18:46:43.692766+00:00,2026-04-28T10:24:04.246075+00:00,1.3.2,1200,production,2026-04-24T18:46:41.066536+00:00,2026-04-28T10:19:12.117646+00:00,2026-04-28T10:19:12.116373+00:00,4,4,0,True,Microsoft Windows 10.0.19045,X64,.NET 8.0.26,0-4GB,3-4 Cores,1366x768,,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
de03bce1-7c5d-4532-88b8-fb830ba8e94c,2026-05-03T11:26:07.950576+00:00,2026-05-03T18:28:19.499313+00:00,1.4.2,1200,production,2026-05-03T11:07:29.146493+00:00,2026-05-03T18:28:17.346129+00:00,2026-05-03T18:28:17.346129+00:00,11,0,2026-05-03T18:28:17.3461286Z,True,Microsoft Windows 10.0.26100,X64,.NET 10.0.7,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,4,app_launch,759fcbe2-4204-4762-a3f2-9f375e22f77e
fdeb7b71-5543-4755-926d-89ed20f4e78a,2026-04-25T12:10:41.514358+00:00,2026-05-02T20:16:15.808732+00:00,1.4.0,1200,production,2026-04-25T12:10:40.383283+00:00,2026-05-02T20:16:12.444773+00:00,2026-05-02T20:16:12.444773+00:00,199,7,2026-05-02T20:16:12.4447731Z,True,Microsoft Windows 10.0.26100,X64,.NET 10.0.7,16-32GB,5-8 Cores,1366x768,EG,USD,1000-2000,"['new_checkout', 'tax_inclusive']",,,4,app_launch,be2cdfa2-ec47-4bd8-8c28-ab389c544163
03647ad5-77fb-46f2-ad2f-6902982bdf66,2026-04-28T12:18:31.207559+00:00,2026-04-30T15:31:29.579044+00:00,1.3.2,1200,production,2026-04-15T16:02:06.531342+00:00,2026-04-30T15:31:29.481518+00:00,2026-04-30T15:31:29.478452+00:00,9,15,0,True,Microsoft Windows 10.0.26100,X64,.NET 8.0.26,4-8GB,3-4 Cores,1024x768,GB,GBP,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,
a94ac8eb-0e17-4d9a-a195-0b5c5082c7db,2026-04-28T15:15:21.375441+00:00,2026-04-29T11:42:51.586215+00:00,1.4.0,1200,production,2026-04-28T15:15:19.259051+00:00,2026-04-29T11:42:49.783437+00:00,2026-04-29T11:42:49.783437+00:00,18,1,2026-04-29T11:42:49.7834373Z,True,Microsoft Windows 10.0.26200,X64,.NET 10.0.7,4-8GB,5-8 Cores,1920x1080,PH,PHP,1000-2000,"['new_checkout', 'tax_inclusive']",,,0,app_launch,849ca265-99de-4f96-afb5-abf8a6423781
